id,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
288472.0,0.004187866,-0.04405218,-0.08204731,0.02280104,0.08290991,-0.04799086,0.09703855,0.03542677,0.06366889,-0.028888218,0.053713147,-0.09984732,0.07086156,-0.09433863,-0.098098345,0.059647232,-0.03285111,-0.06541419,-0.08698035,0.042875864,0.05387709,-0.036302887,-0.022632845,0.008662533,-0.098901935,-0.03706011,0.08392929,-0.051103983,-0.05771702,0.0013856222,-0.095972106,-0.016434425,0.055648208,-0.09166573,-0.041134782,0.02204479,-0.031580053,-0.018723039,0.09903652,-0.0720576,-0.061685476,0.07369769,-0.04539707,-0.08410335,0.027570432,0.05339908,0.0042515397,-0.022101102,0.097724095,0.0056297984,0.042158164,0.06928963,0.01574098,-0.055947136,0.021185845,-0.093301676,-0.08943218,0.015052947,-0.025921829,-0.06918906,0.094423145,0.068702,-0.024680873,0.021439448
288495.0,0.001929327,0.04317266,-0.02216385,0.079888664,0.050515447,-0.012237841,-0.028219791,0.004577688,0.038070533,0.073777616,-0.04898663,0.085933335,0.026055641,-0.057164814,-0.0041878466,-0.08358278,0.04065446,-0.023356998,0.0038446647,-0.07279025,-0.0032961534,0.015655188,0.002063867,-0.002725176,0.0032746717,-0.07245684,0.049530968,-0.020282317,-0.07973518,-0.09509908,0.061830454,-0.04104326,-0.0009181722,-0.060459923,-0.056679577,-0.064566284,-0.07078718,0.019277927,0.030855507,-0.07231031,-0.08067036,-0.069096856,-0.03856047,0.038674552,-0.09719628,-0.05382237,-0.062454198,-0.013018716,-0.0009834844,-0.050584417,-0.015661167,0.07652341,0.03518214,-0.08576301,-0.074418075,-0.05709493,0.08231995,0.053782757,0.09005907,-0.011299549,-0.08600349,-0.013454571,-0.040478,-0.0694975
288539.0,-0.029359045,-0.07267952,-0.05450377,-0.0022279946,0.058527306,0.00011478157,-0.035424583,0.097107574,-0.028823217,-0.040634263,0.07898068,-0.025922615,-0.0974839,-0.049571704,-0.09533387,-0.025993107,-0.08543203,0.0028847132,0.013691817,-0.06263012,-0.07984706,-0.07904008,-0.098711886,-0.05224858,-0.08706115,-0.08033034,0.049937665,-0.04868269,0.053063005,0.094894186,0.044610195,-0.046585668,0.0261619,0.008195752,0.019673549,-0.07857566,-0.08773567,-0.07441487,0.08291584,-0.044742752,0.036099628,0.050420266,-0.013364935,-0.08281795,0.014754955,-0.009863673,-0.06347553,-0.0479944,0.08657451,0.09114754,-0.041024413,0.0740724,0.028468035,0.052820817,-0.0058594644,-0.068519495,0.011869974,-0.012292651,-0.08998336,-0.008246948,-0.03527871,0.017012892,-0.078454375,0.08143375
288542.0,0.059062153,-0.0060341894,0.04038771,0.017011093,0.06859332,0.02811014,-0.010358617,-0.09118829,0.0026489801,-0.059796732,0.051227257,-0.03779343,0.05751905,0.07148781,-0.08674782,-0.016164714,0.09010631,0.007180731,-0.08035532,0.025388042,0.02845124,-0.06867651,0.018297495,-0.06056524,0.02278168,-0.0266599,-0.020975966,0.09493195,0.050180282,0.061026175,-0.011227023,-0.09278799,-0.0054831454,0.079843596,-0.038859572,-0.08927677,0.05781971,-0.045332763,0.004399789,0.07064475,-0.058197368,0.05632494,0.04918193,-0.06342627,-0.012805098,-0.01795216,-0.05650732,-0.085024156,0.021066613,-0.021298552,0.07313875,-0.09554052,0.017085925,-0.0361172,0.077669926,-0.089455605,-0.023797523,-0.0975934,-0.006402427,0.0052404604,0.06588354,-0.037366237,0.024405656,-0.051685084
288566.0,-0.040909775,0.0034076876,-0.088413306,0.031730205,0.05941744,0.017756093,-0.098758824,0.0762147,0.05481112,0.01082886,0.08984224,0.05717304,-0.05527237,0.07191042,-0.007486507,0.022924472,0.05992858,0.056773253,0.04049889,0.0027252962,0.042859305,0.06511231,0.031171497,-0.0067423712,-0.08788979,-0.04952678,0.026197229,0.0018016826,0.00047066264,-0.090558365,-0.01662596,0.040718038,-0.0715445,-0.025105953,-0.023523116,0.04998028,-0.06657152,-0.030365108,-0.07988758,0.085024804,-0.08305217,0.029207781,-0.014671862,-0.009772834,0.061036386,-0.022555117,-0.0018220025,0.08312503,-0.07739804,-0.059988346,0.02192056,0.044039246,0.092873596,0.05756301,-0.07384995,-0.090976164,-0.0007990936,-0.070107505,-0.047605157,-0.055981413,-0.062546164,-0.09446955,-0.06687326,0.05033412
288585.0,-0.03792701,0.09734933,0.08725815,0.02703738,-0.056448065,0.08743556,0.031327695,-0.06935303,0.092813015,-0.01896518,0.031197933,-0.06533151,0.05653226,0.04745089,-0.094992206,-0.020247197,0.026820276,0.0014964832,-0.055871043,0.072921224,-0.029453918,-0.06557719,0.02276449,0.08966696,0.06349138,0.031761643,0.026019426,-0.043785293,0.015949737,-0.08456368,0.059589602,-0.0012862724,-0.050473228,-0.03590977,0.005314213,0.06764974,0.02659653,-0.05338803,-0.035002064,0.08097279,-0.0681793,0.04127994,-0.02335049,-0.036987644,0.022197861,0.03627984,0.032303147,0.04738997,0.034860313,0.0425848,-0.028875409,-0.03424229,-0.03581344,-0.05274619,-0.0726346,0.027565353,-0.022433449,-0.06998288,0.00021318931,0.07588399,-0.04064061,-0.019359656,0.039318956,0.061552234
288592.0,0.028747572,-0.01169495,-0.080638714,0.047903806,0.08116575,0.09173172,-0.094180025,0.04919179,0.043701485,0.015013115,-0.074244015,-0.008361352,0.03736748,-0.06290318,0.08142763,0.06629389,-0.017790249,0.094410755,0.062666774,0.0071743825,-0.059079096,0.016101416,0.06720551,0.038795225,-0.06661325,0.09809362,-0.02802626,0.015255064,-0.047413692,0.09068609,-0.044865355,-0.045389086,-0.028910048,0.06869915,0.025042491,0.0838746,0.08837361,0.05888843,0.02327483,0.062307987,0.03301729,-0.08461595,-0.010471825,0.051071364,-0.08862158,-0.04403132,0.03069109,-0.02116324,-0.0328467,-0.09066054,0.07402625,-0.001788861,-0.008850152,-0.02410623,-0.024290152,0.04004976,0.043875054,0.086919285,0.040439334,-0.053446297,0.05827658,-0.09238264,0.04621404,0.065596044
288615.0,0.0923698,0.0021262446,-0.033427417,0.06909609,-0.050709262,-0.040148646,-0.026806153,0.040567774,0.0209384,-0.020556387,0.016308233,-0.07426829,-0.06040858,-0.06360539,-0.034744643,0.057222754,0.070328236,-0.06333086,0.0037954906,-0.06840278,-0.010987662,0.0010221078,0.03762634,0.011833758,-0.0783097,0.039727937,0.05142706,-0.03012673,0.088920005,0.08658176,0.028263832,0.05641344,-0.09431294,0.09461529,-0.08391147,-0.058461417,-0.09980116,-0.058971245,0.009370766,0.013186343,0.092566624,0.05691776,0.026258962,0.03347413,0.061113864,0.09472436,-0.026611056,0.0028093166,0.05710975,0.020665597,0.008301881,-0.084651746,-0.045618527,-0.025852388,0.006232967,-0.03744467,-0.0739565,0.03573247,-0.009506,0.003516208,0.027541976,0.046109542,-0.017892297,-0.055652045
288635.0,0.0072113867,-0.084382385,-0.0820131,-0.038710717,-0.08570322,0.0764661,0.03189914,-0.023402197,0.012369039,-0.017181104,-0.0026395554,-0.074061096,0.011874382,-0.014388968,-0.013694766,0.08569382,0.07735506,-0.009838988,-0.024313739,0.04292661,0.066541895,-0.0067786514,-0.069908045,-0.094532,-0.096568935,0.04949462,-0.08341666,0.0949283,0.08038276,-0.03564328,-0.08434273,-0.08914552,-0.08140456,-0.054967362,0.022995124,-0.0120126,-0.036726303,0.018518401,0.06387375,0.09648296,0.018430855,0.025603363,0.060409073,-0.05342309,-0.06746097,-0.006131215,-0.056818955,-0.028270563,0.08966617,0.024533113,0.022099214,0.09546938,-0.08522639,0.00023539575,-0.015552025,-0.043648496,-0.075144775,-0.07435258,-0.046504814,-0.091706306,0.078204066,0.05857393,0.080743805,0.025775304
288643.0,0.015166108,0.044940647,0.09453985,0.06297279,-0.057560343,-0.01255872,0.023009097,0.057370424,-0.08281385,0.07212181,0.05500868,0.021240918,0.0045657465,-0.07545918,-0.02037878,0.005663701,-0.09016528,-0.020387307,0.04798652,0.022456694,0.076153874,-0.02458239,-0.059945934,0.011450488,0.0184214,0.0906096,-0.0068941326,-0.013590112,0.05203033,0.037120413,0.01788723,0.059226464,-0.050972648,0.08329671,-0.07088555,0.062242452,-0.090828165,-0.050991774,0.0016343913,0.09161892,0.053455774,0.054514438,-0.048242,-0.047702413,-0.028129773,0.087626494,-0.063745916,-0.034921616,0.08394442,-0.042777546,-0.0008344226,-0.0021275966,-0.09510602,-0.06652863,-0.024093188,0.060122125,-0.03263908,0.041252363,-0.08620358,0.04849663,0.07704106,-0.080131225,0.0182903,-0.03977535
288674.0,-0.030125745,-0.04416791,-0.048341017,0.0016934625,0.04813792,0.059320327,-0.036495022,0.0071339756,-0.096094,0.041922845,0.028943038,0.006715688,0.08431824,0.05726122,0.07323571,-0.035534617,-0.04508476,-0.097922325,-0.06671107,0.012878003,0.056121234,-0.011672922,0.03539028,-0.05594012,0.085819185,0.096177675,0.030027222,0.028753359,0.0008423994,0.07640303,-0.06996733,-0.09224265,-0.02114143,0.06479168,-0.082156934,0.018716965,-0.04930993,0.046227895,-0.07530386,-0.07512056,0.037707552,0.014861808,0.046307776,-0.065539405,0.0762555,0.06389332,0.01624195,0.009667917,-0.06501045,-0.0587123,-0.044639267,0.02191103,-0.023217393,-0.092657566,-0.005303768,-0.04748103,0.091155015,-0.058472883,0.08900758,0.059373327,0.09909931,-0.08375763,-0.07668841,0.09665061
288706.0,0.0911922,-0.07124945,-0.077711664,-0.016305132,0.0061726654,-0.01285953,0.064824335,-0.030573398,0.07809443,0.09818883,-0.019349188,0.06276397,0.021762729,0.04982298,0.084660836,-0.043409225,0.08363988,0.043782596,-0.056697067,0.06337657,-0.07421436,-0.03745778,-0.07525535,-0.004001553,0.08901291,0.083897725,0.037724156,0.0047392165,0.042929128,0.09667267,-0.09865236,-0.010063429,-0.09452504,-0.07432466,-0.09949816,0.038247034,0.040210374,-0.059996422,0.07700471,-0.017455332,-0.094901286,0.01038001,-0.095554166,-0.007087096,-0.0022794919,-0.08482271,0.069199555,-0.024096852,0.0675322,-0.06568563,0.009485912,-0.07397653,-0.0919326,0.0043316376,-0.018598853,0.06960337,-0.008224756,-0.069256455,0.07896913,-0.026119206,-0.0013777976,-0.06473015,0.05852502,-0.039495487
288849.0,-0.027157106,0.07273045,0.018384269,-0.060311317,0.086336434,-0.078200124,0.022137068,0.02603926,0.08282856,-0.073047,-0.085014254,0.02876446,0.008928258,-0.008445617,0.089371525,0.016535627,0.009128323,0.0853176,-0.085029244,0.0032576271,0.08512316,0.016800947,-0.034831505,-0.071917586,-0.037463475,-0.020638222,0.06803791,0.008193222,0.05010949,-0.050604675,0.069203295,-0.08462151,-0.012967957,-0.028668718,0.051350433,0.047779027,-0.07778367,-0.04754235,-0.0009242457,0.054745257,-0.06760181,0.04624567,0.07992181,-0.043647327,-0.031896833,-0.07232207,-0.05506098,-0.05406435,0.017890355,-0.053690776,-0.06776016,-0.019335695,-0.058626886,-0.08763382,-0.071351185,-0.0065498934,-0.01037556,0.09046491,-0.085777104,0.034886014,0.0024181434,0.0589433,0.0038754381,-0.06246035
288948.0,-0.08364159,-0.049120463,-0.06884262,0.03581184,0.08766603,-0.012278512,0.029492626,-0.0004213205,-0.07203502,-0.07144916,0.015910778,-0.022738611,-0.045578767,0.0036102002,-0.089529924,0.07917968,0.0653877,0.021704473,0.07077317,0.04821522,-0.060528044,-0.049637064,-0.043771736,0.081367485,-0.087391555,-0.08469382,-0.082154974,-0.066052884,-0.0903993,-0.029261397,-0.04959105,-0.009122571,-0.037193384,0.06406564,-0.03957617,-0.04262378,-0.092260525,-0.07548934,0.024571637,-0.07032874,-0.086344086,-0.012244855,-0.02425304,0.045632135,-0.0059981523,-0.04162524,0.0066472543,-0.042255018,-0.046794742,-0.08562649,0.01162709,0.0089665465,0.005297032,-0.09509681,0.033088826,-0.019756092,-0.06299184,-0.06922718,-0.08665048,-0.065186106,-0.07608727,0.0006736496,-0.060823854,0.0099818995
289011.0,-0.04967632,0.027488861,0.011818267,-0.07304181,0.01419174,-0.06859652,-0.09899704,0.008169542,-0.0023388297,-0.015890757,-0.074080124,0.08041402,0.086898066,0.08328153,0.09235052,0.03427175,0.09686158,0.06935912,0.01471486,-0.047069404,-0.04296018,-0.0545636,-0.0068151886,-0.03142315,0.043476492,0.0045485557,-0.027558895,-0.033559825,-0.09473096,0.06665771,0.0204475,0.00993365,0.07645642,0.056099612,0.08507167,-0.02795849,0.08543584,-0.020175897,-0.035101295,0.06315964,0.090280496,0.02210773,-0.08380055,0.015652554,0.07064141,0.051701102,0.08380343,-0.030089438,0.051207386,-0.010842424,-0.08495232,-0.053064156,0.061996054,0.0021102044,0.076979704,-0.092239946,0.01733446,-0.022719627,0.062076442,0.03831256,0.00033325513,-0.08697619,-0.08108051,0.05148951
289102.0,0.019016689,-0.0887037,0.07472118,-0.05013974,0.09452775,0.008271851,-0.07391771,-0.03865541,0.028438592,0.050008148,-0.03617206,-0.039769128,-0.09689885,-0.08324321,0.0108802775,0.07375831,-0.016530327,-0.0017876591,0.012359636,-0.04988144,0.041910328,0.0052389367,-0.03777285,0.072198935,0.040578056,0.027310409,-0.06387263,0.07249886,-0.036807697,-0.0007294043,-0.060280096,-0.027006311,0.013779609,0.023651795,-0.017798435,0.0802116,0.045418818,0.007814535,0.07518918,0.061684206,-0.038414896,-0.07981945,0.0041145235,0.07837124,-0.021278588,-0.09283809,-0.016849628,0.0735146,0.0940174,0.0855043,0.006664171,-0.025121072,-0.044343214,-0.031835124,0.093508594,-0.093863584,-0.09074052,-0.09769737,0.04200581,0.039031617,-0.025603496,0.08306092,0.027373051,-0.0004719591
289133.0,-0.065712936,-0.054618597,-0.009722549,-0.013691524,0.09117556,-0.01559566,0.08745626,-0.08384988,-0.065292135,-0.08698446,0.060781877,-0.092609614,0.08672187,-0.06982264,-0.06936399,-0.006809442,0.0598151,-0.09654804,-0.08534646,0.048054036,0.046025112,-0.031275257,0.09380916,-0.0566134,0.0108050965,0.033736873,-0.010677377,0.03768773,-0.058093194,-0.08326674,-0.062068567,-0.045237973,0.014298355,-0.04981481,-0.0936215,-0.08541797,-0.02534773,0.01085626,-0.09845492,0.012926557,-0.06395648,-0.064517885,0.07023814,0.06761521,0.08191591,-0.05452996,-0.044981647,-0.053612493,0.009210231,-0.09088532,-0.05280539,0.09618085,-0.042870358,0.030296722,0.079958886,-0.046837687,-0.034149203,0.024439732,-0.09297574,-0.06548212,0.009038684,0.01401747,-0.08770754,-0.01155433
289135.0,-0.0068959906,-0.08928562,-0.014459991,-0.075567536,0.047124423,-0.029374894,0.070386656,-0.024358064,-0.08245779,0.0993653,0.06095915,0.07559713,-0.06438794,-0.053745124,0.09961855,0.066648275,0.003514752,0.09398306,-0.0691987,0.039043833,0.041010655,0.07685244,-0.013519341,0.0019117872,-0.09734639,-0.08685212,0.0031451955,0.039271697,0.08705844,-0.09619338,0.008446641,-0.083000764,-0.010195438,0.0072984598,-0.02354075,0.011702196,-0.043105245,-0.044375777,-0.018389247,-0.09089258,0.047489308,0.047375552,-0.0057631414,-0.023693211,-0.00042301902,-0.032537892,-0.095521286,-0.019795371,-0.096763715,0.00064931833,-0.09346664,0.052055065,0.018006252,0.016506711,-0.018512886,0.04059271,-0.020682266,0.033310622,0.07711726,-0.09211539,-0.0004056935,0.0929402,0.02897001,-0.00810244
289242.0,0.020507079,-0.06448223,-0.067966595,0.039916877,0.045628697,0.079925224,0.05441682,0.097228386,-0.08074998,-0.038071204,-0.05664047,-0.026543934,-0.019832818,-0.081118,-0.04191512,-0.014744746,0.056392588,-0.08092619,-0.0055603087,0.095681995,-0.054969374,-0.095559604,0.021233814,0.024786543,0.045379836,0.09537987,0.046962462,0.08403678,-0.08497605,0.034191333,0.025408389,0.08244886,-0.012519222,0.030090086,0.06421223,0.09057529,-0.09382388,0.095479004,0.028839938,-0.047333963,0.048465993,-0.07611621,0.010664863,-0.01843773,0.04240673,0.012622853,-0.066974245,-0.043884955,-0.081078865,0.028148951,0.08447567,0.09672723,-0.08972773,0.062624216,0.055976093,0.09765568,0.028012412,-0.030146694,-0.076148905,-0.04208913,0.05785824,-0.07485211,-0.09099063,0.098809995
289563.0,-0.021896739,-0.08937234,0.05637314,0.004974686,-0.07514524,0.02742854,0.05344916,0.0043800836,-0.02677861,0.017018463,0.043964483,-0.0010248749,0.057444163,0.059267066,-0.09883263,-0.0363414,0.05559706,0.036695205,0.053542104,0.03708046,0.036558755,0.09864913,-0.040306393,-0.054261606,-0.061776467,0.0005560041,0.09047961,-0.093662485,-0.068269216,-0.036659457,0.06285484,0.08833149,0.025038397,-0.08643097,-0.03580345,-0.024262674,-0.09069174,0.027729506,0.043294054,-0.08971267,0.081891835,0.050882045,0.021596432,0.078444175,-0.060110446,0.07473618,-0.03658556,-0.09405218,0.034166485,-0.019257534,-0.01740781,-0.020735238,0.024990251,-0.08561055,0.04649577,0.067269765,0.0354173,-0.0057317577,-0.02814524,-0.017178513,0.09631774,0.096309505,0.045227412,0.053150434
289566.0,0.07311364,-0.07545691,-0.043119535,0.008198256,-0.09412329,-0.03945924,-0.02113695,0.09997632,-0.0036346263,0.07823779,-0.09293657,-0.061078798,-0.06651028,0.011593384,0.07826482,0.07373197,0.00652706,0.050724473,0.08835203,-0.08983091,0.061113674,-0.0082047945,0.04627112,-0.07470495,0.015236729,-0.013789356,0.05438262,-0.034904752,0.02769946,0.02263957,0.0517344,-0.03963172,-0.072444886,0.023877576,-0.06724287,-0.010675599,-0.09231557,0.06502121,-0.0007490414,0.02179368,-0.06919083,-0.038150817,-0.047111243,-0.0824974,-0.05737842,0.06414093,0.08262064,-0.044531263,-0.054463375,0.081978604,-0.08024446,0.01946127,0.06603862,0.07166958,0.008896742,-0.06801446,0.036882523,-0.030238304,-0.09360698,-0.08689615,-0.034150995,-0.081948616,0.0941,-0.019288812
289641.0,-0.07814514,0.09356745,0.0046032495,0.09897476,-0.088387944,0.060283694,-0.05076439,-0.09740452,0.072812624,0.019858167,0.07464532,0.064694226,0.028045457,0.027355973,-0.034768242,-0.01690096,0.028060926,-0.032262288,-0.0019528441,0.05243721,0.068683706,0.058625393,-0.09630272,0.09478582,0.013907535,0.09504757,-0.03375562,-0.04050289,0.04611728,0.08960128,-0.073636256,0.09706001,-0.057787195,-0.06195583,0.047772232,0.07970273,0.017311918,-0.04182886,0.016681844,-0.047752276,-0.07848188,0.05977844,0.02447609,-0.038327836,-0.078251585,0.008582293,0.09335781,0.0917802,0.08006489,0.0024510482,-0.008098695,-0.096928656,0.008322602,-0.035261944,0.022102771,0.07157169,-0.022788296,0.018218324,-0.08294415,-0.078326404,-0.079071805,0.057449173,-0.03552919,0.03062267
289837.0,0.040061824,0.097833656,0.07584107,0.09943715,0.024483398,-0.007352754,0.058732376,-0.050812542,-0.0748338,0.094885655,-0.06951528,-0.03547361,-0.025875054,0.0098717315,0.05096184,-0.024618385,0.041313697,0.014032365,0.067803785,-0.09557583,-0.008855467,-0.07708112,-0.08613506,0.08749387,0.050734904,-0.045040973,-0.08248711,0.09031463,0.0876001,-0.06691519,0.064498514,0.08255686,0.017119428,-0.022938814,0.05948045,-0.028627165,-0.098504156,0.02420788,0.06713789,0.089026235,0.042206995,0.008758012,-0.09809968,-0.045395136,-0.013130939,0.093604796,-0.074155144,-0.09243166,-0.057213336,-0.016350169,0.035925724,-0.046191428,-0.014512379,-0.03574594,0.05546339,0.097533286,0.074951656,-0.036758915,-0.09382243,0.032692283,0.08865689,-0.08273156,-0.03814062,0.09598996
289891.0,-0.09331547,0.061263725,-0.046153992,0.017863525,0.037320763,0.019524788,0.033005908,-0.08989395,-0.012968531,-0.020558333,0.048009392,0.09239864,-0.076483056,-0.06707501,-0.069442496,0.09811706,0.0705295,0.014685724,0.0013352473,-0.01132395,-0.06265172,-0.0892816,-0.054735437,0.008768368,-0.054549053,0.019322565,0.095874295,-0.046507098,0.059493154,-0.042211905,-0.06277596,-0.019360304,0.00053892937,0.0048553124,-0.09597476,0.0024448358,0.014028472,0.08258386,-0.086354606,0.030040571,-0.008708621,0.09127091,-0.062240217,-0.0368021,0.09229383,-0.09721963,0.059306826,0.034819372,0.017544607,0.009052713,0.03908566,0.057894263,-0.09993709,-0.09224168,-0.040879462,-0.05173647,-0.058862876,-0.042768296,-0.037152156,-0.055342007,-0.038721714,-0.010533237,0.030990843,0.079340294
289911.0,0.0905476,-0.030721791,-0.08204215,0.039979897,-0.0023431447,0.09469223,0.05921082,-0.048757043,0.055545744,-0.07642612,0.0722016,0.010900481,-0.06266022,0.04544135,-0.076398246,-0.09039866,-0.009484942,-0.009665636,-0.00843962,0.07038415,-0.018097539,0.073258586,-0.040520705,0.02474218,-0.0063115824,-0.017835282,-0.035026938,-0.0091484785,-0.042752724,0.010738575,0.02437254,-0.012723211,-0.02330686,-0.04518692,0.06500747,0.089862786,-0.054013476,0.09896944,0.069201484,0.01518521,0.01940724,0.0668547,-0.02679753,-0.079120256,-0.09525948,-0.04031736,0.08446821,0.07865898,0.02007413,-0.09206617,0.003208532,-0.059907947,0.058713622,0.051510744,-0.01777215,0.08555418,-0.04286027,0.049828812,-0.048502278,-0.029516287,-0.08095194,0.08095941,-0.010562558,-0.09085833
289927.0,-0.008063607,-0.09175482,-0.0014828547,-0.08683219,0.08263044,-0.037842955,0.013993798,0.09689774,-0.04542985,0.051989757,-0.06556083,-0.04387604,0.0597292,-0.086625084,-0.06138198,0.09858595,-0.045293853,-0.041819327,0.005122766,-0.0136928465,-0.008843361,0.07681568,0.019136796,0.056271173,-0.036052007,0.08843584,0.08585645,-0.0033260284,0.07034061,-0.06772331,-0.038516026,-0.012915994,-0.051386014,-0.049490616,-0.063935034,-0.011398628,0.0970327,-0.020402964,0.011668894,0.031424552,-0.088864654,-0.002777815,0.0486724,-0.079757094,0.033729456,-0.08712515,-0.03141902,-0.08819112,-0.04694282,0.054906894,0.020489803,-0.072272904,-0.04985512,0.013443115,0.039478537,0.06323324,0.005390978,0.051158674,0.06418079,0.056984175,-0.0008253135,0.05338135,0.09813054,-0.021248026
289946.0,-0.04772211,0.06816853,-0.038510717,-0.05338993,0.015829919,-0.026586443,-0.032074623,0.085836016,-0.0150157055,0.052017793,0.082299,0.05213546,-0.020013506,-0.03313402,-0.08130296,-0.024307061,-0.08121953,-0.06824259,-0.025282469,-0.040145703,0.013415023,-0.060696956,-0.024938025,-0.0645961,0.0350428,-0.012050066,-0.032022677,-0.096014306,0.083004095,-0.09448594,0.055432245,-0.08071924,-0.08817758,0.024591852,-0.05319372,-0.07296225,0.07991818,0.02314859,-0.00910529,0.0049359826,0.070764065,0.0681841,-0.050534267,-0.04652015,-0.006904015,0.025133794,0.05804765,0.07454649,-0.015812043,-0.03192248,-0.06459544,0.06634115,-0.015932925,-0.08664956,0.0583053,0.051154796,0.012972322,-0.0077001113,-0.06676492,0.085039265,-0.06540954,-0.067073114,-0.021781912,-0.008915868
290073.0,0.057228714,0.035993367,-0.024019143,-0.05167877,0.01892067,-0.036434814,-0.074483104,-0.034406193,0.084862724,0.037336797,0.03464689,-0.058588084,0.06793818,-0.03647293,-0.06635074,0.037565842,-0.04153086,0.04958482,-0.06817376,-0.048581958,0.036577914,-0.04789818,-0.032696657,-0.05000816,-0.043569457,-0.09996214,0.0013138267,0.03692365,-0.0030165107,-0.023772065,-0.03290934,-0.03711501,0.06111063,0.0010993803,0.026958281,-0.06479492,-0.015321624,-0.019687466,0.02780034,0.064161666,0.09360436,-0.05480821,-0.089148976,0.01080212,0.055182535,0.0993019,-0.051556323,0.04333001,-0.022023572,0.032228988,0.020795066,-0.05120753,0.018541997,0.09816131,0.06792154,0.033553537,-0.06421732,0.053065524,-0.096532024,0.03497286,0.009126446,0.009841765,-0.011154398,-0.024657542
290144.0,0.031833094,-0.07267001,0.08684598,-0.025277736,0.0072779832,0.076750346,0.0061741993,0.03145183,-0.07486344,-0.052421812,-0.08496467,0.0641794,0.014962818,-0.062871315,0.019256644,-0.057788145,-0.08456988,-0.035325747,-0.052411888,0.08473457,-0.082213104,0.016640015,0.09740834,0.07226521,0.07803806,-0.037442654,-0.083006985,-0.029122515,-0.093867384,0.008409366,-0.0077723223,-0.075975105,-0.07432292,0.021267252,-0.062134016,-0.055214092,-0.012974791,-0.06466337,-0.09073443,-0.08031936,-0.0030938452,0.052933633,0.026521211,0.022371681,0.059866395,0.0608154,-0.025782375,-0.06557995,0.022892933,0.09887982,-0.096359834,0.008197574,0.08721383,0.047840036,-0.084453076,-0.05808817,0.0043459493,0.05044248,-0.014880104,0.06685954,0.0020433476,-0.010590499,0.0129110925,0.02278869
290229.0,-0.009881713,0.078167096,0.04445721,-0.014347173,-0.018761499,-0.032742105,0.0467986,0.06499469,-0.04842362,-0.076110065,-0.035409793,-0.034536816,0.06467722,0.07905628,-0.058981612,0.030221572,0.035175018,0.0861864,-0.06841007,-0.01034378,0.013744331,0.028196484,-0.03873922,0.0179355,0.061050486,-0.02529798,0.04686804,0.052305013,0.022775602,-0.029307308,0.094093874,-0.039742414,-0.0071914094,-0.06105283,0.080065355,-0.09008305,-0.057380334,-0.09176655,0.08538732,0.032955334,0.018249987,0.060106378,-0.05637538,0.0389147,0.028628003,0.07083053,-0.028612506,0.015446201,0.09602518,-0.027554076,0.0027387743,-0.00036769453,-0.026546609,-0.073313676,-0.09030346,-0.09795922,-0.09483806,0.079882205,-0.02376225,-0.0412971,0.04188982,-0.052215192,0.043257777,-0.05838066
290335.0,0.07548946,-0.029510586,-0.0036018433,0.09533691,0.07042395,-0.09239218,-0.018196708,-0.09667813,-0.065164104,0.059012655,-0.04613414,-0.034097534,0.07774798,0.004826541,0.091760695,-0.04982642,0.035722554,-0.038313895,0.01820231,0.05097438,0.065039225,-0.030913824,0.07322732,0.096979715,0.049932674,0.036943316,0.09088177,0.073520154,-0.05700859,-0.0071838717,0.022922525,0.011578234,-0.0028333634,0.09620173,-0.08549119,0.019538274,-0.032877047,0.088511206,0.052598074,-0.0769403,-0.038917694,0.06321762,-0.014228965,-0.09240821,0.00997105,0.017341513,0.0076224064,-0.009212118,0.005702818,0.090868406,-0.07378545,0.032593872,-0.07089475,-0.09179341,0.058539737,0.035927005,0.011661724,-0.09055703,-0.035643674,0.062116034,0.086444885,0.057213787,-0.038011223,-0.033571437
290340.0,-0.091792926,0.017268272,-0.06916032,-0.006727494,-0.02418574,-0.06930927,0.034227658,-0.027014522,-0.068062514,-0.01435241,0.0712545,-0.045006532,0.018547589,-0.014091296,-0.08215798,-0.07132013,-0.0038733839,0.0669424,-0.089554004,0.07282507,0.04846389,-0.025105206,-0.09793129,-0.06444279,-0.054253213,-0.042361617,-0.011877426,9.1800015e-05,-0.09986273,0.088581406,0.06302822,0.03130075,-0.01518457,0.0109210145,0.00015588144,0.023818562,-0.052791007,-0.0647225,-0.06696615,0.09770119,0.0952512,0.06692211,0.021332458,0.05196209,0.007618638,0.031978056,0.047171842,0.06581446,-0.021155411,0.09259862,-0.03519583,0.035625108,-0.08741901,-0.013844501,-0.030071028,0.05386966,0.089016795,-0.08828586,-0.08739931,0.05049474,-0.036344163,0.05826776,0.05665364,-0.08229011
