478;4;3;9989,18057,1373,19030;9989,18057,1373,9440;9989,18057,1373,9440;9989,18057,1373,18009
7012;4;1;17354,8975,1348,11968;17354,16330,1348,11968;17354,14432,1348,11968;17354,14977,1348,11968
7046;3;2;9524,18250,948;9524,18250,1092;9524,18250,6244;9524,18250,7080
5831;5;0;12895,17253,5941,378,3199;7622,17253,5941,378,3199;2298,17253,5941,378,3199;2377,17253,5941,378,3199
4562;4;1;2402,18778,9797,807;2402,383,9797,807;2402,15236,9797,807;2402,10880,9797,807
5279;4;0;1747,13322,8338,13252;8798,13322,8338,13252;18014,13322,8338,13252;1435,13322,8338,13252
6597;4;1;1382,15876,17731,17295;1382,19001,17731,17295;1382,1048,17731,17295;1382,6053,17731,17295
197;4;0;10489,9213,10860,482;17467,9213,10860,482;9819,9213,10860,482;5170,9213,10860,482
7671;4;3;17439,15754,17605,1943;17439,15754,17605,14133;17439,15754,17605,5325;17439,15754,17605,9249
4136;3;0;2459,1352,13632;7459,1352,13632;6118,1352,13632;4813,1352,13632
9121;4;0;2328,1272,6540,17868;5880,1272,6540,17868;3101,1272,6540,17868;10540,1272,6540,17868
4232;4;0;5712,14976,981,12011;9274,14976,981,12011;18463,14976,981,12011;9816,14976,981,12011
8821;4;1;18455,15439,15067,1991;18455,4474,15067,1991;18455,16942,15067,1991;18455,13101,15067,1991
7055;4;3;11016,7927,547,13070;11016,7927,547,9920;11016,7927,547,12195;11016,7927,547,3029
6529;4;0;18273,2005,10932,17907;10143,2005,10932,17907;3334,2005,10932,17907;18391,2005,10932,17907
4934;3;2;5965,893,18722;5965,893,15479;5965,893,18742;5965,893,1385
4795;3;1;433,19053,12622;433,8126,12622;433,18622,12622;433,8910,12622
8739;3;0;15236,1497,12377;7777,1497,12377;15206,1497,12377;5975,1497,12377
7000;4;2;5963,10634,378,15555;5963,10634,14257,15555;5963,10634,1129,15555;5963,10634,8044,15555
3732;3;2;8358,16699,959;8358,16699,275;8358,16699,1814;8358,16699,14304
4876;4;2;11353,116,14687,7821;11353,116,950,7821;11353,116,6286,7821;11353,116,11357,7821
6811;3;2;244,4390,10244;244,4390,17711;244,4390,16292;244,4390,17326
5213;3;0;11692,378,10971;9284,378,10971;10643,378,10971;13687,378,10971
3724;3;2;8584,11948,1467;8584,11948,1233;8584,11948,5606;8584,11948,16672
1387;5;1;9877,9904,13360,9616,1375;9877,18662,13360,9616,1375;9877,16883,13360,9616,1375;9877,5420,13360,9616,1375
1733;4;2;18760,16622,378,13740;18760,16622,11983,13740;18760,16622,1264,13740;18760,16622,226,13740
9193;3;0;1794,12883,7296;3238,12883,7296;11878,12883,7296;8606,12883,7296
7075;3;2;8970,945,8535;8970,945,13315;8970,945,18508;8970,945,13315
7112;4;1;5729,4654,11521,158;5729,13532,11521,158;5729,3774,11521,158;5729,11763,11521,158
8425;3;1;276,8941,9105;276,938,9105;276,2678,9105;276,435,9105
4103;5;0;2160,17076,6303,17369,4929;10472,17076,6303,17369,4929;9090,17076,6303,17369,4929;11352,17076,6303,17369,4929
5376;4;2;8748,1984,6518,5340;8748,1984,8621,5340;8748,1984,15370,5340;8748,1984,11021,5340
9100;3;2;18970,956,18355;18970,956,3142;18970,956,18598;18970,956,11650
7245;5;3;2364,3487,6215,378,8811;2364,3487,6215,18797,8811;2364,3487,6215,17953,8811;2364,3487,6215,5122,8811
69;3;1;2453,1374,3114;2453,500,3114;2453,13432,3114;2453,12739,3114
2622;4;1;9529,644,9064,10394;9529,3769,9064,10394;9529,12036,9064,10394;9529,911,9064,10394
5248;5;2;6897,5113,1454,9142,10845;6897,5113,3989,9142,10845;6897,5113,14650,9142,10845;6897,5113,2162,9142,10845
5144;4;0;7318,18057,13544,1190;3910,18057,13544,1190;6821,18057,13544,1190;12867,18057,13544,1190
1080;5;4;7856,3687,262,11245,5203;7856,3687,262,11245,18002;7856,3687,262,11245,18885;7856,3687,262,11245,18049
3989;5;2;2634,17095,790,8015,7948;2634,17095,15376,8015,7948;2634,17095,16929,8015,7948;2634,17095,5326,8015,7948
8067;4;2;2934,14578,12373,912;2934,14578,1188,912;2934,14578,16503,912;2934,14578,16274,912
4226;4;3;1705,15906,9532,18011;1705,15906,9532,12039;1705,15906,9532,9887;1705,15906,9532,13188
6846;4;2;8598,2072,13795,13840;8598,2072,14474,13840;8598,2072,5296,13840;8598,2072,10251,13840
9055;4;2;902,5863,11994,17618;902,5863,14751,17618;902,5863,15545,17618;902,5863,628,17618
1540;3;0;17336,1190,5417;8105,1190,5417;17772,1190,5417;6130,1190,5417
8797;4;2;8343,152,7630,11124;8343,152,5789,11124;8343,152,15754,11124;8343,152,11661,11124
997;3;1;8880,392,11234;8880,885,11234;8880,7358,11234;8880,8040,11234
461;3;0;10892,1628,3359;12486,1628,3359;5905,1628,3359;124,1628,3359
7459;4;2;10304,13486,8542,254;10304,13486,5823,254;10304,13486,18775,254;10304,13486,5601,254
1356;4;1;701,17715,14196,14116;701,2999,14196,14116;701,7330,14196,14116;701,7158,14196,14116
8513;3;2;13243,18787,383;13243,18787,2354;13243,18787,14486;13243,18787,17299
4181;3;1;9643,375,11395;9643,929,11395;9643,433,11395;9643,13028,11395
2478;4;2;3375,18932,4389,378;3375,18932,15656,378;3375,18932,12239,378;3375,18932,2460,378
8834;4;0;230,15295,15066,378;15105,15295,15066,378;13253,15295,15066,378;6632,15295,15066,378
6159;3;2;11669,12846,1824;11669,12846,1749;11669,12846,6178;11669,12846,16808
7090;3;0;1992,10041,19081;11283,10041,19081;9262,10041,19081;9928,10041,19081
2111;4;1;5745,4397,6168,1910;5745,8340,6168,1910;5745,16417,6168,1910;5745,9615,6168,1910
5184;3;0;10209,483,10222;14228,483,10222;16315,483,10222;5402,483,10222
1348;4;3;813,8715,16770,15487;813,8715,16770,5994;813,8715,16770,18300;813,8715,16770,15265
9302;4;2;8448,2080,14187,10845;8448,2080,2780,10845;8448,2080,17795,10845;8448,2080,16550,10845
4090;4;2;2251,234,17031,11089;2251,234,17018,11089;2251,234,17652,11089;2251,234,13219,11089
5727;4;2;8741,434,14225,6664;8741,434,8276,6664;8741,434,2132,6664;8741,434,383,6664
1437;5;3;17359,13977,16098,3697,952;17359,13977,16098,4005,952;17359,13977,16098,8136,952;17359,13977,16098,8307,952
726;4;2;14766,18602,16546,378;14766,18602,2988,378;14766,18602,14353,378;14766,18602,6890,378
8113;5;2;3272,5768,13151,5438,378;3272,5768,18885,5438,378;3272,5768,17297,5438,378;3272,5768,5937,5438,378
774;5;4;11092,5860,716,3439,11858;11092,5860,716,3439,2915;11092,5860,716,3439,3063;11092,5860,716,3439,2459
3210;3;0;4492,1490,15495;13151,1490,15495;18125,1490,15495;4011,1490,15495
4132;4;0;3629,638,11307,12011;12872,638,11307,12011;8174,638,11307,12011;10650,638,11307,12011
3613;4;3;12699,10258,407,5619;12699,10258,407,14017;12699,10258,407,6662;12699,10258,407,2015
4067;4;1;15632,378,14547,9328;15632,4077,14547,9328;15632,18554,14547,9328;15632,12736,14547,9328
5871;4;0;13833,8472,22,15999;9531,8472,22,15999;6883,8472,22,15999;10365,8472,22,15999
7160;4;0;1587,16640,8442,9680;18307,16640,8442,9680;6439,16640,8442,9680;7994,16640,8442,9680
3085;3;0;8257,12187,380;15621,12187,380;11443,12187,380;9436,12187,380
7570;3;1;17204,2087,15583;17204,10654,15583;17204,4439,15583;17204,1638,15583
54;4;1;14319,378,12975,12298;14319,3303,12975,12298;14319,8180,12975,12298;14319,16213,12975,12298
9320;5;2;2285,14292,1781,16622,6180;2285,14292,10306,16622,6180;2285,14292,5199,16622,6180;2285,14292,15734,16622,6180
6066;3;0;8036,15520,1846;1526,15520,1846;2387,15520,1846;11559,15520,1846
9208;3;0;304,6771,9368;2457,6771,9368;2862,6771,9368;4921,6771,9368
2370;4;1;11256,16564,16209,1541;11256,17230,16209,1541;11256,13236,16209,1541;11256,9002,16209,1541
128;4;0;7598,14469,378,9551;3590,14469,378,9551;7397,14469,378,9551;3073,14469,378,9551
2629;4;3;13211,7537,16690,543;13211,7537,16690,11434;13211,7537,16690,1846;13211,7537,16690,15606
5324;3;2;8151,7961,547;8151,7961,11169;8151,7961,7239;8151,7961,11461
278;4;2;4454,11787,17882,378;4454,11787,8960,378;4454,11787,7392,378;4454,11787,6895,378
7887;4;2;13133,917,9401,16498;13133,917,19045,16498;13133,917,10300,16498;13133,917,15501,16498
3556;4;3;1951,17884,14296,15393;1951,17884,14296,15988;1951,17884,14296,15187;1951,17884,14296,9166
7264;4;2;801,9171,16302,18736;801,9171,5158,18736;801,9171,9243,18736;801,9171,13394,18736
3683;4;1;6388,356,10845,16340;6388,5828,10845,16340;6388,8826,10845,16340;6388,5560,10845,16340
8243;5;0;2005,16951,8356,3697,8581;2495,16951,8356,3697,8581;13704,16951,8356,3697,8581;8369,16951,8356,3697,8581
1711;4;2;14528,5900,2003,18860;14528,5900,15372,18860;14528,5900,3129,18860;14528,5900,16095,18860
3921;4;1;811,10245,4670,18331;811,8300,4670,18331;811,10522,4670,18331;811,14014,4670,18331
2976;3;0;1445,6214,7655;14433,6214,7655;17872,6214,7655;2175,6214,7655
928;5;4;6797,8298,15884,999,7492;6797,8298,15884,999,11907;6797,8298,15884,999,14864;6797,8298,15884,999,14480
2174;3;2;6254,2155,16352;6254,2155,13377;6254,2155,16695;6254,2155,11115
2315;5;2;6838,17083,716,13999,5281;6838,17083,8391,13999,5281;6838,17083,13738,13999,5281;6838,17083,4925,13999,5281
2589;4;2;2618,9378,1828,5694;2618,9378,6574,5694;2618,9378,10099,5694;2618,9378,14238,5694
1833;4;3;15489,13656,10258,2018;15489,13656,10258,16005;15489,13656,10258,5959;15489,13656,10258,974
5115;4;0;18602,500,4772,16852;10368,500,4772,16852;17124,500,4772,16852;14078,500,4772,16852
3323;3;0;2382,17239,1099;15240,17239,1099;3278,17239,1099;9796,17239,1099
163;4;2;5192,17483,1491,13794;5192,17483,280,13794;5192,17483,1276,13794;5192,17483,4169,13794
3590;3;2;1788,11392,8582;1788,11392,11717;1788,11392,17146;1788,11392,3429
1141;4;0;2493,17521,12917,848;8292,17521,12917,848;17336,17521,12917,848;11410,17521,12917,848
2061;3;1;9851,1306,18694;9851,17736,18694;9851,4106,18694;9851,4182,18694
1418;5;4;3268,13029,50,14561,5764;3268,13029,50,14561,14980;3268,13029,50,14561,18591;3268,13029,50,14561,15139
8560;4;2;18986,15593,16945,195;18986,15593,1422,195;18986,15593,9207,195;18986,15593,3227,195
8213;4;2;17825,12264,1441,5100;17825,12264,10588,5100;17825,12264,5962,5100;17825,12264,14248,5100
2009;4;2;412,3883,9048,15629;412,3883,4339,15629;412,3883,11475,15629;412,3883,9818,15629
2796;4;3;3680,7777,2123,15543;3680,7777,2123,3844;3680,7777,2123,13143;3680,7777,2123,8408
3049;3;1;3813,2028,9436;3813,4963,9436;3813,19009,9436;3813,3756,9436
1456;5;1;1992,14303,13962,378,18527;1992,17499,13962,378,18527;1992,7620,13962,378,18527;1992,9430,13962,378,18527
1911;3;2;1387,5771,4548;1387,5771,18007;1387,5771,7167;1387,5771,9554
1604;4;1;13922,12893,378,8001;13922,17443,378,8001;13922,6037,378,8001;13922,18438,378,8001
4259;3;1;996,11248,3274;996,10131,3274;996,18109,3274;996,12629,3274
8013;5;2;15764,7340,1049,18298,5982;15764,7340,12425,18298,5982;15764,7340,14085,18298,5982;15764,7340,16467,18298,5982
241;5;1;3487,13214,378,14978,13400;3487,4802,378,14978,13400;3487,19045,378,14978,13400;3487,597,378,14978,13400
4496;3;1;1674,14955,1201;1674,14210,1201;1674,10212,1201;1674,15155,1201
1976;3;2;1880,17007,3121;1880,17007,8478;1880,17007,5630;1880,17007,19046
3538;3;2;17351,989,14845;17351,989,2169;17351,989,11237;17351,989,17741
5992;4;2;8762,1431,18276,12080;8762,1431,12548,12080;8762,1431,3815,12080;8762,1431,14904,12080
5917;3;0;17727,1224,8038;3946,1224,8038;11714,1224,8038;7185,1224,8038
6742;4;3;2165,12878,17178,13459;2165,12878,17178,12334;2165,12878,17178,3505;2165,12878,17178,11819
6031;3;1;17453,1779,10097;17453,17895,10097;17453,505,10097;17453,14594,10097
1646;4;3;11350,15972,6135,2099;11350,15972,6135,3237;11350,15972,6135,18234;11350,15972,6135,17953
5593;3;0;13296,1435,8713;14534,1435,8713;9838,1435,8713;13618,1435,8713
5066;4;3;5570,4540,2016,8428;5570,4540,2016,9803;5570,4540,2016,2857;5570,4540,2016,1800
5417;4;2;6895,378,17593,8001;6895,378,11881,8001;6895,378,8784,8001;6895,378,8882,8001
9260;4;1;6337,15838,1846,3388;6337,8491,1846,3388;6337,13017,1846,3388;6337,15686,1846,3388
945;4;1;19101,18602,378,16787;19101,17124,378,16787;19101,7713,378,16787;19101,12302,378,16787
5770;5;3;7239,1440,11937,10924,14603;7239,1440,11937,7935,14603;7239,1440,11937,16091,14603;7239,1440,11937,3440,14603
3959;4;1;5052,6593,1565,12864;5052,15518,1565,12864;5052,17409,1565,12864;5052,3353,1565,12864
7200;3;0;2005,6970,7482;18814,6970,7482;17947,6970,7482;14978,6970,7482
8350;4;3;14513,12547,378,7162;14513,12547,378,4675;14513,12547,378,14309;14513,12547,378,16765
8727;4;1;10823,2807,404,6197;10823,4512,404,6197;10823,17465,404,6197;10823,8520,404,6197
5127;5;1;1992,8799,10258,11565,12251;1992,16551,10258,11565,12251;1992,15492,10258,11565,12251;1992,18285,10258,11565,12251
2734;4;0;50,8654,17279,13945;14441,8654,17279,13945;8167,8654,17279,13945;5359,8654,17279,13945
3652;3;2;1677,17835,12078;1677,17835,13459;1677,17835,7500;1677,17835,2562
3760;5;3;3332,8358,5840,2010,8955;3332,8358,5840,10565,8955;3332,8358,5840,11023,8955;3332,8358,5840,13369,8955
255;4;2;2365,2419,1004,13958;2365,2419,380,13958;2365,2419,18794,13958;2365,2419,9748,13958
3983;3;1;249,5445,4998;249,12769,4998;249,2805,4998;249,5811,4998
4836;4;2;11232,4865,116,14121;11232,4865,16294,14121;11232,4865,16806,14121;11232,4865,6147,14121
5947;5;1;3207,14385,656,12192,16093;3207,16850,656,12192,16093;3207,14582,656,12192,16093;3207,8103,656,12192,16093
667;5;3;3107,8343,16754,13505,543;3107,8343,16754,10071,543;3107,8343,16754,5415,543;3107,8343,16754,14925,543
3930;3;1;16519,716,11596;16519,3687,11596;16519,1114,11596;16519,3899,11596
1108;5;3;524,6306,13445,19099,11702;524,6306,13445,9012,11702;524,6306,13445,960,11702;524,6306,13445,16922,11702
8050;4;1;3400,18808,1391,7492;3400,11598,1391,7492;3400,4376,1391,7492;3400,14759,1391,7492
8092;4;2;1084,3553,9362,13809;1084,3553,17593,13809;1084,3553,17761,13809;1084,3553,12985,13809
8401;4;3;4224,10827,1846,18113;4224,10827,1846,17554;4224,10827,1846,5700;4224,10827,1846,8069
8676;3;2;14103,18869,947;14103,18869,18571;14103,18869,1974;14103,18869,3968
702;4;0;15411,378,15433,3835;15068,378,15433,3835;14929,378,15433,3835;8294,378,15433,3835
2134;3;1;18628,10,5486;18628,18940,5486;18628,11541,5486;18628,14363,5486
3275;5;2;15211,17920,50,7859,16438;15211,17920,14267,7859,16438;15211,17920,6472,7859,16438;15211,17920,15600,7859,16438
6544;5;1;2621,16573,9686,378,19039;2621,1088,9686,378,19039;2621,6186,9686,378,19039;2621,2223,9686,378,19039
9274;5;1;14107,14884,378,12621,8957;14107,0,378,12621,8957;14107,2370,378,12621,8957;14107,656,378,12621,8957
297;5;2;1469,6071,4087,3334,9644;1469,6071,1829,3334,9644;1469,6071,6926,3334,9644;1469,6071,3275,3334,9644
6175;3;2;9181,1717,14678;9181,1717,12849;9181,1717,9548;9181,1717,3397
7311;3;0;14723,1630,2778;7178,1630,2778;8659,1630,2778;2861,1630,2778
1409;3;0;17748,14744,1285;6730,14744,1285;483,14744,1285;7265,14744,1285
7687;3;1;10456,774,15478;10456,12384,15478;10456,12447,15478;10456,3224,15478
8134;5;1;18751,13790,2093,7097,16777;18751,6599,2093,7097,16777;18751,18787,2093,7097,16777;18751,5789,2093,7097,16777
7025;4;2;7128,10520,1824,6637;7128,10520,11970,6637;7128,10520,9888,6637;7128,10520,1278,6637
9361;4;3;93,8795,14901,4572;93,8795,14901,206;93,8795,14901,14070;93,8795,14901,11110
3368;3;2;1189,17024,15406;1189,17024,1050;1189,17024,10606;1189,17024,18709
7125;4;0;1352,10969,12846,8935;16363,10969,12846,8935;10345,10969,12846,8935;5963,10969,12846,8935
5482;4;1;3637,1780,4995,13838;3637,5091,4995,13838;3637,3114,4995,13838;3637,6555,4995,13838
2860;3;1;18602,356,11807;18602,7232,11807;18602,18370,11807;18602,18690,11807
5993;3;1;15128,5153,1846;15128,11145,1846;15128,9341,1846;15128,3825,1846
3907;3;2;3042,751,8934;3042,751,15476;3042,751,8733;3042,751,5379
3200;4;1;9801,11256,378,13716;9801,7463,378,13716;9801,2237,378,13716;9801,9218,378,13716
1999;5;0;2314,4489,3583,14887,959;18454,4489,3583,14887,959;16556,4489,3583,14887,959;11835,4489,3583,14887,959
7158;3;0;5875,4160,79;16624,4160,79;555,4160,79;8458,4160,79
8473;3;0;13107,1004,4856;3603,1004,4856;13542,1004,4856;14570,1004,4856
4712;4;3;10004,17352,500,10557;10004,17352,500,12876;10004,17352,500,1927;10004,17352,500,1859
377;4;3;1946,13132,4588,5281;1946,13132,4588,14311;1946,13132,4588,16995;1946,13132,4588,17810
3313;4;0;2549,6495,8702,716;9161,6495,8702,716;2839,6495,8702,716;10340,6495,8702,716
1677;3;2;8518,1021,10845;8518,1021,16337;8518,1021,4821;8518,1021,4283
9253;4;1;628,16356,12862,5417;628,12147,12862,5417;628,18453,12862,5417;628,15277,12862,5417
21;4;2;18795,15391,18902,2193;18795,15391,3925,2193;18795,15391,8357,2193;18795,15391,7908,2193
2010;3;0;436,15454,15820;16191,15454,15820;14635,15454,15820;14293,15454,15820
1754;5;1;2565,18602,3477,638,3989;2565,18474,3477,638,3989;2565,3484,3477,638,3989;2565,18107,3477,638,3989
7315;3;0;7831,2011,11179;11910,2011,11179;2169,2011,11179;8040,2011,11179
5889;4;1;13822,6483,173,15689;13822,14717,173,15689;13822,7113,173,15689;13822,16754,173,15689
7138;3;0;18102,116,2963;9032,116,2963;4372,116,2963;12444,116,2963
8222;4;0;11591,18906,287,8094;17588,18906,287,8094;5686,18906,287,8094;1315,18906,287,8094
4549;5;0;11965,17388,4712,780,5919;10147,17388,4712,780,5919;8068,17388,4712,780,5919;15781,17388,4712,780,5919
9276;4;1;2418,7842,10791,2108;2418,17009,10791,2108;2418,6480,10791,2108;2418,15982,10791,2108
2050;3;1;2005,16271,10199;2005,1661,10199;2005,5797,10199;2005,4757,10199
321;3;0;14913,527,8525;1965,527,8525;1633,527,8525;3890,527,8525
2878;4;1;6540,378,2857,15283;6540,6826,2857,15283;6540,2784,2857,15283;6540,4656,2857,15283
951;5;1;7176,7398,9051,1984,4694;7176,19020,9051,1984,4694;7176,6794,9051,1984,4694;7176,12361,9051,1984,4694
4507;4;3;10258,7278,10431,513;10258,7278,10431,1479;10258,7278,10431,7990;10258,7278,10431,506
4811;5;0;13966,11737,4089,14890,1886;12401,11737,4089,14890,1886;9766,11737,4089,14890,1886;8001,11737,4089,14890,1886
1200;4;2;11620,406,17804,10894;11620,406,4605,10894;11620,406,11027,10894;11620,406,4359,10894
8895;5;1;2875,12116,9684,10226,649;2875,9677,9684,10226,649;2875,16886,9684,10226,649;2875,8113,9684,10226,649
8346;3;0;17471,13887,934;5757,13887,934;17748,13887,934;3678,13887,934
6447;4;1;12963,14121,378,19047;12963,6977,378,19047;12963,5019,378,19047;12963,13026,378,19047
3089;5;3;5969,3998,12498,11825,1490;5969,3998,12498,2832,1490;5969,3998,12498,9261,1490;5969,3998,12498,18585,1490
8339;4;1;16620,378,11186,4884;16620,237,11186,4884;16620,9788,11186,4884;16620,18879,11186,4884
5040;4;0;2005,12292,14812,15412;9661,12292,14812,15412;7848,12292,14812,15412;18640,12292,14812,15412
35;4;2;1935,15266,9189,19095;1935,15266,16343,19095;1935,15266,12029,19095;1935,15266,16298,19095
5783;4;2;93,4677,5929,13313;93,4677,7348,13313;93,4677,13660,13313;93,4677,1423,13313
9321;4;1;3082,7925,378,4295;3082,10719,378,4295;3082,19081,378,4295;3082,5618,378,4295
7359;5;2;14939,6769,17653,5314,1375;14939,6769,12073,5314,1375;14939,6769,17521,5314,1375;14939,6769,17521,5314,1375
247;5;4;18602,3577,378,17803,10970;18602,3577,378,17803,3910;18602,3577,378,17803,6062;18602,3577,378,17803,10712
4051;3;1;14169,1002,6516;14169,10510,6516;14169,12248,6516;14169,10703,6516
8679;4;0;13953,1004,6343,9779;7422,1004,6343,9779;10810,1004,6343,9779;13537,1004,6343,9779
2104;3;1;7566,1131,6407;7566,7092,6407;7566,17616,6407;7566,17870,6407
6818;3;2;3147,13732,1488;3147,13732,9593;3147,13732,13235;3147,13732,6521
2168;4;1;852,9824,18694,14351;852,5752,18694,14351;852,15266,18694,14351;852,18660,18694,14351
1792;5;3;2545,1587,3629,16992,11959;2545,1587,3629,9688,11959;2545,1587,3629,3993,11959;2545,1587,3629,9831,11959
1083;5;4;6050,1495,18620,11315,13579;6050,1495,18620,11315,17774;6050,1495,18620,11315,11260;6050,1495,18620,11315,12325
8971;4;1;877,10594,17661,16532;877,10586,17661,16532;877,11003,17661,16532;877,11634,17661,16532
8620;4;0;18010,15884,13951,999;812,15884,13951,999;15903,15884,13951,999;18514,15884,13951,999
6567;3;1;2432,12973,408;2432,980,408;2432,10290,408;2432,1572,408
6146;5;1;14290,17141,10576,1941,6309;14290,17944,10576,1941,6309;14290,9450,10576,1941,6309;14290,2458,10576,1941,6309
1046;3;1;8661,13308,407;8661,6802,407;8661,11101,407;8661,17540,407
7031;4;2;17279,8505,2027,4966;17279,8505,16981,4966;17279,8505,17488,4966;17279,8505,16708,4966
3152;3;2;9624,675,17943;9624,675,5279;9624,675,7790;9624,675,2702
6738;3;0;397,7536,18430;181,7536,18430;6811,7536,18430;1371,7536,18430
9165;5;1;18411,397,7536,10402,16831;18411,6545,7536,10402,16831;18411,1861,7536,10402,16831;18411,17064,7536,10402,16831
2972;4;2;10550,18148,1138,18286;10550,18148,10885,18286;10550,18148,1642,18286;10550,18148,16024,18286
6225;4;0;572,14320,10672,4152;16771,14320,10672,4152;2996,14320,10672,4152;2981,14320,10672,4152
6752;5;4;10202,8662,4852,1530,18637;10202,8662,4852,1530,4226;10202,8662,4852,1530,10378;10202,8662,4852,1530,16099
1078;4;1;14438,18073,16777,543;14438,14839,16777,543;14438,13940,16777,543;14438,1302,16777,543
5596;5;3;6140,9601,378,6582,13334;6140,9601,378,2995,13334;6140,9601,378,10656,13334;6140,9601,378,10779,13334
3090;5;1;985,5978,17873,6579,14092;985,11393,17873,6579,14092;985,3609,17873,6579,14092;985,16407,17873,6579,14092
5334;5;3;3107,116,3209,8463,14901;3107,116,3209,13101,14901;3107,116,3209,2422,14901;3107,116,3209,2067,14901
1310;4;2;19032,13263,465,14998;19032,13263,6030,14998;19032,13263,18842,14998;19032,13263,7165,14998
4277;4;0;9565,17130,2080,9198;11349,17130,2080,9198;13779,17130,2080,9198;13389,17130,2080,9198
1137;4;0;7768,10676,226,9838;8238,10676,226,9838;11079,10676,226,9838;2134,10676,226,9838
4523;3;1;1794,12878,8789;1794,2686,8789;1794,16853,8789;1794,2727,8789
1242;4;1;14939,7808,404,4897;14939,1348,404,4897;14939,5369,404,4897;14939,1972,404,4897
5644;4;2;3877,2005,16951,10188;3877,2005,18782,10188;3877,2005,4310,10188;3877,2005,16636,10188
7949;3;0;16766,527,8525;8562,527,8525;17353,527,8525;12902,527,8525
2417;4;1;12050,814,10163,6837;12050,7308,10163,6837;12050,4876,10163,6837;12050,4515,10163,6837
4601;5;3;15088,17761,15180,250,1347;15088,17761,15180,12672,1347;15088,17761,15180,9072,1347;15088,17761,15180,6147,1347
2936;4;1;15939,11614,1363,2946;15939,6890,1363,2946;15939,14297,1363,2946;15939,14340,1363,2946
1219;3;1;8887,973,16787;8887,18006,16787;8887,1035,16787;8887,6811,16787
4719;5;0;9056,2005,14888,6380,11072;14453,2005,14888,6380,11072;12428,2005,14888,6380,11072;982,2005,14888,6380,11072
2268;3;1;12797,8852,2202;12797,10215,2202;12797,17177,2202;12797,8711,2202
3827;4;0;11158,1947,13546,4137;17027,1947,13546,4137;9518,1947,13546,4137;8627,1947,13546,4137
2986;3;2;210,3382,5932;210,3382,11510;210,3382,5779;210,3382,2752
7742;5;3;8731,1564,12863,2785,3697;8731,1564,12863,12908,3697;8731,1564,12863,7205,3697;8731,1564,12863,15649,3697
2043;4;2;1444,9006,4890,6948;1444,9006,5322,6948;1444,9006,7113,6948;1444,9006,7243,6948
4996;5;1;14658,1524,4872,7024,12038;14658,15194,4872,7024,12038;14658,6926,4872,7024,12038;14658,340,4872,7024,12038
2278;3;1;6593,4967,628;6593,13158,628;6593,15707,628;6593,4148,628
6610;3;1;485,9125,7726;485,13685,7726;485,10424,7726;485,479,7726
832;3;1;1540,18508,10211;1540,13315,10211;1540,13315,10211;1540,8535,10211
6259;5;0;10867,7834,13584,18707,543;1048,7834,13584,18707,543;11402,7834,13584,18707,543;9973,7834,13584,18707,543
3264;4;1;2626,1487,7618,14765;2626,13512,7618,14765;2626,8596,7618,14765;2626,6067,7618,14765
2573;4;0;2386,3017,378,4560;2035,3017,378,4560;455,3017,378,4560;12563,3017,378,4560
6124;5;1;11622,9042,9825,378,6269;11622,11768,9825,378,6269;11622,11116,9825,378,6269;11622,18357,9825,378,6269
8959;3;0;10861,2008,14355;11958,2008,14355;14213,2008,14355;1508,2008,14355
3848;5;0;12241,15297,9872,6441,1474;2423,15297,9872,6441,1474;9379,15297,9872,6441,1474;15356,15297,9872,6441,1474
7919;3;1;6030,1397,3916;6030,2218,3916;6030,7588,3916;6030,17641,3916
4723;5;1;388,4609,8964,3405,11463;388,6873,8964,3405,11463;388,5710,8964,3405,11463;388,14255,8964,3405,11463
3978;4;2;8755,14530,716,10256;8755,14530,16892,10256;8755,14530,14423,10256;8755,14530,2875,10256
7754;4;0;2715,1217,10893,17777;2075,1217,10893,17777;14438,1217,10893,17777;2320,1217,10893,17777
2202;3;2;7953,3434,238;7953,3434,12114;7953,3434,2277;7953,3434,1715
5590;4;3;10823,12495,4816,1986;10823,12495,4816,15914;10823,12495,4816,12957;10823,12495,4816,7883
2419;4;2;16130,378,16260,13857;16130,378,8036,13857;16130,378,15899,13857;16130,378,9423,13857
1113;3;0;14367,1475,12365;10572,1475,12365;2806,1475,12365;6036,1475,12365
6802;3;1;11995,2195,12052;11995,3346,12052;11995,12865,12052;11995,12425,12052
6919;3;0;17156,11741,1391;4509,11741,1391;10499,11741,1391;16925,11741,1391
361;4;3;13628,10015,16642,685;13628,10015,16642,17605;13628,10015,16642,6327;13628,10015,16642,12629
902;4;3;18226,683,13158,12864;18226,683,13158,15344;18226,683,13158,3764;18226,683,13158,6645
3029;5;4;7984,14933,1863,16488,10005;7984,14933,1863,16488,1053;7984,14933,1863,16488,9563;7984,14933,1863,16488,10487
7302;4;1;5366,15867,5401,390;5366,11981,5401,390;5366,13168,5401,390;5366,8691,5401,390
9124;4;3;5253,12353,15065,956;5253,12353,15065,5413;5253,12353,15065,11356;5253,12353,15065,4035
7029;5;0;5842,620,15221,4832,18588;15295,620,15221,4832,18588;2193,620,15221,4832,18588;10791,620,15221,4832,18588
5003;3;0;1587,11551,12623;16293,11551,12623;15076,11551,12623;17786,11551,12623
3820;4;2;116,11771,13466,11903;116,11771,13368,11903;116,11771,12441,11903;116,11771,2053,11903
