user_id,outfits
354297,2652
354502,2340
354724,857
354724,1018
354839,161
355295,7742
356372,1277
356433,8777
356610,2705
356643,3665
356899,8937
356899,9142
356918,5560
357257,5578
357477,7467
358142,5171
358142,6955
358142,8706
358572,3026
359179,3312
359179,5521
359491,1733
359602,5513
359890,703
359947,5032
360115,2040
360249,811
360754,1836
360834,6331
360952,4126
361085,8355
361456,5331
361753,6158
361753,6390
362038,7760
362287,906
362632,8321
362700,5682
362754,728
362821,4187
362821,8548
362948,2401
363130,2110
363216,2414
363476,906
363476,5998
363582,7801
363582,8659
363798,2350
363798,5785
364020,7832
364230,1680
364230,5215
364406,4231
364424,5224
364469,1018
364499,4298
364885,4691
365105,5
365166,3105
365205,6364
365205,8033
365506,8659
365539,3678
365691,6375
365795,1324
366691,1930
366903,3512
366948,1634
366948,3893
367035,6123
367488,4298
367529,7043
368209,1941
368243,5083
368243,8702
368274,2791
368332,5306
368332,5843
368332,6609
368643,7482
370062,8965
370108,6830
370490,3823
370490,5356
370980,3899
371059,1132
371060,2761
371080,256
371194,6832
371391,3949
371391,7523
371391,8355
371577,2874
371596,2303
371755,7760
372452,7043
372793,1778
372793,5017
372793,5428
373194,811
373807,3602
374012,4915
374109,6832
374358,7430
374618,6164
374912,3544
374996,5357
375217,4691
375353,4801
375353,8565
375418,5619
375882,152
375882,8775
375917,3752
376119,1330
376616,188
376727,7832
376805,7298
376880,3602
376950,4803
376991,8780
376992,3606
377261,560
377261,869
377990,186
377992,1356
378036,595
378036,7518
378568,5738
378788,2506
378844,4806
378893,1842
379232,841
379329,1292
379329,6036
379436,2881
379469,5680
379482,465
379714,3075
379714,5356
379873,2678
380091,4633
380351,2474
380732,583
380732,5302
380741,1029
380741,8321
381138,4042
381180,6164
381251,4345
381667,7465
381722,7359
382534,5521
382582,8775
383043,1945
383043,6767
383198,6375
383295,152
383295,5022
383445,2241
383445,7228
383448,1941
383518,6912
383523,8477
383686,1914
383918,5356
383918,6671
383991,957
384010,1010
384095,4948
384491,6933
384634,6433
384702,826
384765,6288
384855,545
384855,5049
384958,4701
384958,9309
385084,3226
385793,6824
385979,1243
386059,8321
386977,2984
386995,4152
386995,5590
387288,6113
387693,2681
387693,3025
388039,5024
388039,5791
388113,1387
388113,5245
388236,1486
388320,5040
388579,8321
388590,5
388590,8136
388647,375
388728,4407
388760,2403
388839,1919
389235,5024
389269,763
389269,2882
389269,6612
389980,5592
389980,7735
390286,4806
390437,4407
390500,5083
390644,6933
390825,3431
390936,2325
390965,1114
391187,356
391190,5083
391190,5478
391574,2541
391574,4806
391574,8013
391799,9065
391799,9101
391833,6210
391833,9072
392080,1282
392271,388
393408,9049
393850,9095
393873,7609
393992,7634
394034,226
394519,3381
395247,6996
395552,2334
396055,906
396201,1790
396256,268
396678,7523
397415,5030
397854,90
397930,3226
397961,6944
397961,8156
398164,3233
398164,8861
398473,831
398473,4801
398536,928
398536,9228
399013,8045
399808,5302
400159,4408
400532,2914
400532,3880
400625,4042
400663,2037
400785,520
400817,7481
401055,4325
401527,2459
402189,7253
402217,469
402217,2838
402507,263
402507,1248
402507,2289
402507,5799
402850,1454
402850,1711
402850,2550
402850,6164
402982,6955
403697,6375
403914,2278
403914,4951
403914,9101
404013,7823
404015,4806
404294,4691
404342,2350
404601,2791
404686,4555
404769,6683
405014,1545
405014,8156
405578,110
405578,375
405578,5393
405923,2350
406015,6375
406267,1217
406267,9101
406302,4965
406419,909
406441,7023
407350,414
407350,6987
407879,1018
407879,3590
407879,5171
408372,6064
408386,375
409007,851
409212,906
409212,2484
409212,8321
409498,8724
409590,4083
409625,7238
410015,7329
410220,7780
410430,991
410480,5200
410549,965
410650,8033
412465,2419
412834,1383
412968,6457
412978,1959
412978,3292
413306,2636
413944,2822
414631,2350
414710,1010
414909,2698
414979,4806
414979,6671
414979,6960
414979,6987
414995,375
416156,6164
416563,6671
417031,702
417276,1722
417383,4928
417494,8659
417602,4174
417969,6548
418307,1653
418325,8993
418327,378
418382,1347
418382,2166
418418,2678
418887,4453
419127,2984
419388,3307
419388,8929
419425,2350
419425,3384
419514,5705
419540,935
419540,5849
419783,8661
420050,6609
420517,1604
420671,6504
421003,4407
421003,4792
421026,1461
421454,5032
421454,5119
421918,9118
422246,381
422246,2387
422281,5356
422407,51
422407,9371
422660,724
422926,7641
422995,6288
423103,4345
423249,2678
423249,6390
423538,4866
423604,9228
423808,7580
424045,5003
424045,5356
424503,3849
424550,4754
424769,965
425037,1510
425037,8548
425462,2541
425738,5550
425845,4963
425993,2578
426021,4430
426312,1953
426559,4806
426774,4345
427158,2484
427158,8945
427359,2990
427459,2459
427471,489
427616,4800
428184,2857
428381,6596
428387,969
428387,3893
428509,3893
428854,3143
428932,8548
429053,1371
429517,203
430061,469
430128,3493
431313,898
431313,6138
431425,6605
431493,6964
431593,1265
431593,3097
431766,1593
432390,5359
432642,4689
432642,7129
432642,7650
432642,8321
432679,2827
432686,4808
432730,8033
432838,4876
433186,7425
433899,1311
434487,5245
434705,5024
435563,3271
435563,6248
435563,9118
435675,4444
435709,2000
436077,7801
436321,800
436559,3207
436767,7007
436767,7523
436798,6375
436798,6596
436798,7106
437030,5118
437030,7655
437862,6246
437935,4554
437935,5471
438041,1280
438231,168
438556,7383
438632,4439
439097,1547
439097,5024
439097,6898
439211,6764
439456,5356
439889,3053
440207,8659
440831,4042
441294,4615
441294,7131
441305,1026
441476,8853
441558,5331
441635,3381
441635,3431
442434,2164
442796,1277
442796,7980
442972,8681
443030,3469
443030,6164
443185,5807
443212,188
443573,1722
443573,2984
443573,6390
444339,1593
444383,1777
444383,2607
444392,6390
444408,5086
444408,9292
444494,1117
444634,3209
444664,5502
445229,7550
445233,3586
445233,8217
445501,6832
445556,1253
445556,3271
445556,6277
445676,3748
446189,4803
446189,7639
446211,3561
446756,2510
447154,2541
447154,5171
447574,2045
447923,9
447956,2078
448224,2350
448310,3556
448438,6164
448501,1722
448501,3544
448600,6170
448762,5263
449095,5807
449973,6065
450350,83
450350,9241
450617,186
450650,7298
450818,6322
451214,7480
452446,6612
452543,1311
452712,2746
452858,8443
453054,428
453095,5543
453141,4793
453511,5171
453518,1930
453518,5356
453546,1650
453676,2278
454251,6912
454405,7027
454414,6847
454414,7526
454645,7535
454711,8240
455106,3431
455773,661
456643,6629
457005,3226
457006,2069
457006,3586
457452,2168
457452,5995
457492,1547
457492,5245
457492,6390
457772,6933
458116,4840
458222,375
458344,5578
458344,6431
458407,4691
458521,2511
458660,4126
459205,6746
459520,6757
459557,8240
459705,3534
459773,3235
459773,3797
459773,8091
459893,2301
459954,6994
460004,2691
460487,7425
460638,384
460638,879
460718,3249
461135,2356
461293,8199
461637,6612
461803,4318
461855,5202
462283,1500
462408,3271
462660,8724
462867,8901
462923,7609
462963,4444
462963,6709
463057,3275
463751,4891
464197,3405
464749,601
464976,8449
465074,8953
465251,188
465495,4868
466218,898
466819,375
466819,9253
466969,6595
467335,1670
467335,5740
467908,689
467908,2874
468375,3602
468792,7735
468863,3216
468906,186
468906,1015
468906,5604
468933,8399
469112,4269
469227,7587
469821,361
469908,7426
469923,4530
469923,8059
470087,8568
470087,9061
470254,9228
470327,1330
471307,2805
471307,4951
471557,2984
472366,3087
472367,2350
472367,7735
472539,5022
472762,3271
472762,3606
472776,2746
473299,3233
473334,702
473408,3670
473520,7742
473570,4722
473607,375
473917,6933
474741,87
474907,188
474907,1945
474907,2811
475274,3165
475274,5269
475274,6130
475274,7300
475274,7575
475274,7580
475274,9304
475382,2350
475382,8456
475408,186
475961,6933
476286,2932
476286,9014
476582,2075
476788,2164
476788,9228
477063,5356
477116,7539
477466,8787
477574,5675
477598,8314
477743,7481
477743,8189
478059,469
478151,226
478265,6113
478357,81
478478,2303
479238,4139
479238,7651
479238,8541
479427,3556
479652,1461
479725,520
479952,3698
480156,489
480216,8033
480377,6413
480377,7598
480768,2934
481094,2534
481399,1347
481515,2636
481515,6390
482105,6941
482142,5119
482160,1719
482568,7832
482663,9024
482821,421
483253,6375
483345,6987
483423,2254
483423,4903
483894,2805
484287,3493
484472,7223
485175,952
485189,6165
485535,4271
485685,3207
485699,4801
485777,6114
486103,4752
486207,8477
486350,2350
486350,3395
486553,11
486923,2350
486923,4196
487010,1514
487018,483
487130,4701
487440,7770
487570,802
487570,5356
487570,6142
487765,8236
487825,6127
488118,3292
488612,6408
488612,8967
488637,2984
488637,7248
488706,339
488706,827
489103,2602
489568,22
489568,8413
489597,1202
489893,5906
489893,8349
489959,4650
489985,904
489986,1847
490232,5024
490397,1941
490397,3292
490657,5356
490679,2636
490679,6609
490695,200
490742,9266
490865,4263
490902,2873
490994,8033
491083,1189
491236,6181
491329,3678
491397,6609
491537,5560
491678,2636
491791,2984
491995,5331
492097,324
492097,6404
492146,7524
492178,7246
492191,4983
492826,8473
493238,1018
493238,7577
493461,559
493571,1953
493888,7306
493910,4774
494145,7581
494283,3964
494283,4939
494303,5393
494330,2535
494999,6038
495002,2873
495002,3097
495002,9228
495108,2278
495191,4691
495299,4408
495325,2325
495325,7781
495382,1330
495460,4180
495576,7577
495624,3561
495658,1431
495658,7692
495809,5619
496133,3472
496133,6480
496420,833
496500,6009
496831,3163
497168,8970
497280,799
497280,6146
497359,489
497624,4283
497719,2746
497944,103
497944,4633
497944,8593
498047,9213
498113,114
498527,4298
499298,8877
499309,8204
499550,3602
499578,3752
499842,4367
500288,6778
500660,5778
500951,6944
500951,7768
501359,7742
501756,5571
501868,9176
502080,1547
503033,881
503033,4208
503033,5478
503113,222
503116,6484
503216,4219
503529,9238
503643,3257
504793,2636
504793,2984
504793,6987
505253,6671
505977,7800
506147,381
506270,1354
506270,7027
506471,226
507140,8321
507496,7848
508007,4268
508801,3233
509336,3321
509467,7830
509724,6170
509895,8548
509913,4395
510125,2414
510198,4298
510737,2771
510804,733
511149,5022
511203,2984
511371,6746
511387,1552
511735,7848
511832,590
511893,3819
512118,1739
512481,6009
512481,9292
512637,5843
512637,8795
512832,2350
512832,4615
513094,7830
513427,7043
513459,841
513643,5627
513921,3891
514155,2761
514193,8803
514405,381
514405,1273
514405,4452
514451,6609
514503,7737
515223,8400
515257,4691
515448,4928
515655,9024
516244,5118
516244,6310
516435,4689
516831,5171
516831,6170
517614,2239
517614,3561
517748,7920
517840,890
517840,2277
517840,3384
518027,2350
518284,6678
518324,9072
518473,702
518685,5086
518770,1273
519509,48
519509,442
519632,7580
519713,4139
520025,6390
520169,8099
520605,2678
520617,2241
520617,5331
521243,448
521400,3816
521481,1296
521961,4093
522627,1352
522627,5056
522627,8091
522879,1010
523364,8541
523937,4806
523937,8802
524122,8681
524367,6248
524378,7577
524991,7609
525029,469
525742,1573
526321,7043
526929,3097
528014,9082
528831,3806
528831,5325
528874,6671
528874,6733
529014,644
529413,3292
529413,7609
529462,1029
529462,8590
529473,4806
529951,3080
529951,5693
529994,518
530025,1461
530181,476
530381,766
530381,5338
530895,928
530895,8442
530914,7430
531275,3441
531581,1114
531817,634
532042,7577
532059,1330
532059,8464
532296,87
532405,4903
532547,375
532777,8993
532966,4615
533123,8139
533164,3292
533558,3059
533787,2843
533787,2996
533787,5331
534380,3602
534738,2303
535187,8355
535313,5376
535324,6198
535794,9118
535867,8785
536197,3395
536197,6053
536231,1114
536402,3168
536706,1392
536706,4951
536706,5022
536819,2973
537123,2946
537733,3893
537888,4480
538279,5024
538279,5738
538478,2376
538488,288
538786,7581
539006,5078
539234,7328
539248,2314
539248,3630
539259,969
539272,6671
540009,4891
540009,7580
540188,7511
540302,6197
540403,3395
540523,6282
540612,4812
540612,6609
540924,917
541083,4891
541197,4486
541197,9253
541395,5302
541395,6375
542175,593
542406,6037
542406,6933
542627,6985
543151,3602
543151,5699
543207,4928
543470,4868
543470,5794
543514,1114
544047,3519
544142,1067
544211,3175
544211,7946
544280,375
544492,2681
545046,8321
545440,1015
545440,7717
545853,4891
546256,2879
546256,6063
546318,831
546471,1968
546763,3207
546998,6313
546998,8659
547269,4444
547399,6067
547399,7430
547571,3271
547923,2357
547960,5128
548212,199
548212,1720
548452,3233
548452,6268
548966,7430
549306,2256
549385,5895
549454,222
549875,1959
549875,4315
549875,4404
549891,2278
549908,4971
549908,5682
549908,7674
549912,3586
550025,3014
550576,2350
550576,5136
551515,5024
551515,7830
551576,222
551576,1953
551722,2314
551722,3470
551958,8968
552206,6733
552235,6109
552266,5513
552266,8659
552469,1473
552729,6671
553017,7742
553139,5356
553278,700
553278,4615
554554,9176
555427,8937
555939,1184
555939,2691
556113,5357
556199,580
556199,4983
556199,9101
556237,7525
556379,8724
556418,3203
556418,4196
556508,2231
556531,7832
556928,4793
556928,7523
556993,8321
557021,5513
557221,6605
557525,491
557525,7609
557618,6288
558016,7634
558090,7589
558267,927
558769,6779
558770,1930
558770,4032
558964,1030
559054,7634
559303,1132
559321,4891
559464,8413
559675,6313
559747,6375
560454,5022
560931,1903
560931,4752
560980,1842
561056,2812
561204,2812
561713,1953
562081,485
562426,3752
562524,226
562570,4891
562777,1893
563506,7467
563540,7545
563709,1953
563801,5202
564346,2954
564786,5245
564786,5686
565312,5119
565345,3493
565755,469
565995,6933
566075,2168
566298,3292
566403,3949
567270,4928
567270,4951
567456,965
567830,3893
567830,3909
568093,4615
568093,5356
568350,6609
568357,3139
568357,8568
568488,3436
568685,3304
569026,1015
569521,3233
570339,3998
570446,6113
570487,4873
570675,1083
570683,8091
571862,549
572740,1273
572740,4466
573386,5356
573386,6336
573525,4681
573695,7920
573964,3061
574150,6933
574778,6404
576034,2571
576387,1068
576735,6678
576790,766
576810,5024
576810,6944
577208,7867
577306,4806
577813,965
577880,5171
578188,2003
578354,8659
578414,126
578414,4203
578523,2414
578584,1738
578586,562
578586,3475
578586,5320
579409,7331
579453,3602
579459,381
579459,9292
579500,4130
580028,5056
580053,6987
580098,2310
580098,3284
580098,5541
580098,7727
580257,4722
580357,1842
580527,4691
580527,8961
580549,3787
580603,3165
580914,6158
580914,7577
580914,9185
581063,3215
581118,1570
581118,2003
581118,6164
581269,3233
581302,3731
581683,6364
581934,3233
582264,5560
582523,6581
582644,8718
582649,2350
582967,6309
583083,2085
583700,5513
584549,2727
584690,3493
585156,7523
586254,2874
586254,9305
586560,4231
586624,520
586638,4425
586638,7311
586967,1330
587275,7577
587275,8321
587369,3233
587445,1959
587826,282
587881,3678
587881,8568
587913,2278
588504,6933
588666,7406
589089,8548
589090,2535
589090,5357
589791,2376
589791,4235
589881,991
589912,87
589912,2278
590123,3292
590217,7134
591173,3226
591173,3493
591309,5449
591667,7253
591853,1148
591959,2881
591959,6840
591967,3719
592384,7018
592753,4774
592890,6390
593431,7622
593548,3766
593548,7742
593548,8427
593832,486
594097,4861
594126,2984
594321,5538
594461,6248
594659,3582
594659,6671
594896,4691
594896,9101
594958,4691
594976,4126
595096,1930
595096,4806
595222,3862
595225,2414
595259,405
595520,9007
595621,7847
595634,1967
595634,5003
595694,1454
596137,9292
596599,3950
596676,7430
596766,3787
596805,7956
597118,9228
597391,4176
597391,7481
597520,826
597520,2025
597731,4796
597731,5510
597999,7719
598489,3678
598489,5560
598700,5091
598838,4345
598878,1738
598997,9304
599058,2812
599058,8386
599368,976
599425,5478
599890,5620
599952,1454
599952,5024
599952,7481
600049,6609
600057,4782
600103,935
600403,5693
600726,3683
600893,448
601173,1419
601302,5136
602048,3540
602262,4631
602262,7634
602631,5784
602669,1461
603111,6933
603115,7306
603192,203
603432,4801
603432,4965
603432,7737
603581,6003
603871,4597
603995,6746
604248,802
604248,3678
604387,1461
605133,381
605309,2984
605309,8795
605921,6609
606177,9213
606320,7735
606531,7583
607042,1114
607196,4803
607289,898
607442,5565
607537,7071
607571,5329
607727,6375
607727,7735
607766,601
607833,5162
608303,4212
609220,2173
609463,2651
609463,4554
609463,7575
609514,428
609907,5181
609915,4217
610064,4691
610064,5245
610202,2984
610759,3431
610985,6375
610985,7577
611097,3493
611187,724
611393,1911
611714,6987
611788,665
611949,1238
611949,4980
612073,5356
612074,4691
612314,5047
612560,2459
612560,5171
612605,4873
613167,847
613683,4133
613683,6912
613689,1651
613784,831
613784,5123
613923,4231
614234,3272
614543,3586
614543,7609
614616,906
614961,2827
614961,3931
614969,2376
615068,1547
615456,7299
615584,8321
615844,375
616185,6624
616658,645
616864,6609
617375,1104
617375,6994
617739,2864
618093,1570
618309,8590
618657,7577
619414,6738
619414,8401
619700,9217
619740,3440
619786,1525
619786,2843
620577,2050
620584,2347
620694,2746
620694,2873
620694,6128
620982,1552
620982,7634
621153,6746
621331,1426
621620,7526
621771,1968
621966,5495
622015,5331
622127,396
622201,7499
622793,3493
622869,9334
623356,1525
623694,5359
623694,7631
623700,3613
623722,7027
623758,3447
624198,9072
624352,6714
624798,2838
625263,6972
625263,9198
625456,2717
625456,2966
625833,91
626012,359
626073,4806
626073,8906
626262,8681
626557,3731
626670,2961
626670,3227
626753,8541
627294,4034
627618,1636
627618,1811
627846,906
627846,2578
627846,4808
629042,6605
629303,103
629316,1217
629396,1636
629540,5686
629709,8934
630167,4034
630188,405
630188,7954
630332,6345
630332,7920
630527,87
630527,3237
630544,7110
630690,1889
631461,5356
631474,2652
631536,4951
631768,1413
631768,8970
632027,4137
632424,4042
632442,358
632620,7920
632683,2598
633438,6569
633438,9049
633464,188
633464,7622
633648,8901
633823,4965
633860,4702
633929,4788
634119,4806
634119,8172
634398,4174
634588,4806
634732,5202
634835,339
634835,1889
634835,9292
634950,3693
634979,188
635031,3606
635135,4486
635373,8775
635445,1125
635930,3893
635930,4140
636129,1889
636668,4345
636860,2625
638222,4691
638267,6447
638314,7959
638653,2881
638653,3893
638656,3272
638786,2670
638919,1953
639266,5224
639647,188
639647,1547
639647,1615
639647,2025
639647,4096
639647,4347
640093,2110
640335,1074
640335,1932
640616,2686
640840,5356
641008,2636
641144,3897
641330,3272
641447,4674
641447,4986
642054,375
642115,5478
642160,5329
642170,5682
642170,8156
642661,6848
643543,3431
643549,827
643596,519
643596,2231
643596,3398
643596,4298
643596,5738
643670,5356
643930,7634
644312,5245
644357,8196
645133,489
645403,9328
645521,8292
645943,4615
646054,1113
646054,6612
646054,6671
646054,7609
646136,4793
646194,6007
646396,2947
647243,359
647321,8590
647530,5119
647577,4453
647640,183
648243,2858
648243,8795
648301,3233
648428,205
648428,5680
648773,6288
648773,7943
648932,3435
649433,2984
649433,4231
649458,2114
650022,4762
650022,6933
650202,1273
650202,3891
650202,6375
651078,4555
651280,9057
651476,6080
651476,9304
651495,2838
651602,2589
651602,5297
651735,2925
651903,4568
652067,4574
652270,359
652270,831
652270,6955
652622,7027
652624,5738
652624,6971
652693,7993
653095,5119
653352,3431
653685,5739
653756,805
654024,3959
654416,6351
654544,1397
654544,7923
654802,2791
654944,1330
654944,7485
654944,7507
655218,95
655218,879
655218,5053
655710,8321
655710,9101
655864,3561
655864,4873
656198,1916
656247,4760
657312,2719
657312,5592
657463,3475
657510,5161
657510,6746
657510,6987
657581,7830
657607,5024
658091,1836
658228,2881
658228,5025
658794,8944
659429,8590
659631,668
659805,1838
659805,8791
660058,2849
660058,7136
661143,831
661149,8307
661376,1968
661376,6463
661510,4691
661657,6688
661807,2873
661839,6390
661979,3226
662218,2075
662218,3797
662338,7938
662355,3016
662972,3678
663192,5693
663598,4271
663950,3880
663950,4808
663958,702
663958,3018
664401,1185
664401,6375
665258,4792
665283,7511
665478,5171
665486,6195
665570,9213
666078,3840
666078,4597
666078,5181
666078,5202
667169,4691
667199,3893
667416,226
667492,2642
667929,4821
668017,7839
668299,9214
668335,8637
668397,520
669039,2746
669125,4371
669508,9
669508,1738
669731,1442
669753,8608
669870,6847
669939,9292
670176,6994
670454,7425
670454,7481
670550,3556
671119,3234
671259,2984
671286,4574
671522,5675
671933,3678
671933,5573
671933,7430
672128,1419
672128,4806
672390,6313
672392,957
672584,4446
673320,1570
673530,7274
673540,6390
673668,6147
673749,6987
673749,9306
673946,5022
673969,8996
673975,2289
674069,5083
674069,5538
674147,7068
674238,7655
674486,6671
674486,9185
674732,4806
675079,3949
675871,5056
676240,2293
676798,4806
677040,3908
677726,5022
678145,4078
678374,7920
678530,857
678643,1790
678643,3234
678824,6605
678960,638
679017,8577
679323,4888
679421,1330
679655,1643
679720,2109
679720,3311
679761,8681
679788,6133
679812,4806
680172,2376
680172,5086
680316,3630
680316,3973
680415,3234
680415,7457
680717,6390
680717,7481
681554,5143
681749,3233
681943,6446
682224,7425
682324,6569
682485,6933
682732,6413
682733,5292
682761,2984
682761,4812
682761,6878
682773,222
682773,3959
683089,5331
683480,7645
683669,3852
683786,1312
683786,5199
683832,2746
683832,4951
684064,6671
684710,3233
685500,2289
685560,226
685913,4691
686095,906
686153,4824
686304,8795
686306,1057
686306,7832
686306,8569
686749,2755
687025,1681
687049,1638
687049,3678
687354,7271
687503,6996
688897,6987
688941,6101
689108,3888
689164,1194
689193,1836
689212,94
689482,23
689767,4126
689841,4672
689841,9101
689859,1405
689998,2037
690182,4263
690305,898
690305,4125
690978,1651
691227,5356
691409,656
691409,2289
691481,4801
691718,4881
691729,339
691786,1680
691786,6158
691786,9014
691940,168
692250,5171
692254,8632
692254,8795
693010,7157
693010,9213
693102,8321
693599,1945
693736,2246
694194,4806
694319,1419
694368,3475
694824,1787
695293,528
695293,7735
695457,898
695734,1547
695805,375
695805,991
695805,1347
695805,4806
695805,8785
695829,2820
695929,2333
696024,2620
696305,7259
696405,8853
696405,9065
696777,4801
696777,5852
696845,2509
696845,7306
697165,9334
697593,9159
698026,5245
698207,7609
698940,2881
699103,3752
700019,7958
700115,3165
700151,3120
700502,1011
701593,4772
701625,3292
701662,519
701919,8681
701994,1849
702005,375
702005,9214
702005,9368
702106,1574
702477,4785
703194,9036
703394,5510
703394,6987
703520,9305
703778,4298
703796,5032
704280,1953
704331,2356
704806,4196
705573,5022
705573,7430
705975,6288
706037,2956
706094,4691
706227,2881
706328,9317
706331,3395
706331,6766
706779,5770
706936,4691
707192,2578
707192,3105
707221,1725
707233,504
707533,928
707981,8803
708281,5738
708804,4694
708999,205
709356,6423
709791,3814
709791,8091
710641,1839
710641,2944
710666,8364
710913,1058
710913,4290
711205,3678
711443,442
712072,9214
712546,2729
712546,5024
713395,925
713395,2283
713640,3292
713640,7920
714076,4235
714076,4806
714076,5024
714221,2510
714421,898
714421,5109
715089,5082
715089,8978
715221,1954
715287,7012
715355,2025
715627,2350
715627,3223
715627,7923
715756,442
716162,7634
716752,6671
717506,87
717544,5501
718156,6158
718611,4774
718655,6158
718772,8984
718860,2541
718860,2881
718972,5770
719404,9185
720480,1738
720861,767
721176,3234
721176,6246
721385,256
721513,1405
721738,4056
721768,9101
722120,7228
722683,833
723021,6629
723064,1503
723073,5438
723073,8853
723698,4582
723852,3272
724396,2984
724396,7481
724515,7523
724716,1595
724716,2984
725322,5693
725472,4217
725472,4298
725817,7298
726032,5359
726032,6050
726091,4721
726416,6671
726871,1018
727128,5035
727349,1945
728167,8077
728203,3586
728674,969
728674,3586
728674,3602
728678,122
728788,4252
728841,5514
728885,8113
728965,520
729897,4785
730270,3880
730353,113
730636,3053
731048,4196
731296,5348
731343,6288
731416,2571
731575,152
731575,1330
731746,7253
732203,4981
733117,8718
733199,6612
733266,6134
733287,3626
733287,8944
733658,2964
733880,4083
733885,800
733902,5510
734100,3097
734954,833
735695,6065
735868,906
736547,763
736547,6036
736554,7425
736625,7309
736779,5935
737193,3233
738076,8673
738487,6933
738538,7634
738540,2884
738540,4035
738780,6596
738898,1752
739018,5408
739134,4231
739579,6390
739929,2843
739965,4728
740039,4694
740082,9270
740147,2308
740147,7622
740206,5693
740364,5376
740385,2289
741124,7253
742132,2166
742349,8635
743299,8590
744288,5513
744503,2050
744655,3163
744772,2463
744772,5675
744848,3893
744871,5565
745398,2291
745953,6200
746018,1442
746018,4951
746264,2532
746264,8236
746467,8338
747313,1454
747313,3143
747313,3398
747707,1608
747832,8712
748466,4774
748896,442
749063,3556
749378,6605
749918,2400
750026,5514
750349,4268
750349,5294
750349,8473
750435,9371
750611,4806
750803,8077
750803,8937
751245,7742
751356,2246
751362,1298
751580,2350
751580,4801
751580,6043
751582,51
751749,7182
752034,3586
753153,3087
753153,9228
753197,6409
753360,6596
753360,7540
753426,4691
753509,5510
753628,3423
753628,4078
753837,7331
753857,3124
753857,6447
753900,4983
754009,4868
754412,161
754599,4812
754601,5022
754679,4951
754820,6671
754846,4008
754846,6367
755010,8050
755330,1473
756327,6892
756357,6678
756375,2310
756375,4373
756406,4554
756545,1842
756594,3607
756643,3602
756643,4615
756820,5819
756845,3431
756945,8338
757058,5080
757058,5949
757628,339
757727,2710
757727,8452
758082,5331
758101,703
758198,5144
758198,6375
758267,6706
758300,721
758381,917
758483,2465
758511,5633
758511,7768
758905,8094
759331,4873
759442,831
759883,8291
759884,7923
760408,1029
761020,6044
761020,6609
761231,393
761231,3226
761351,4000
761415,3561
761462,1280
761545,5693
762298,5541
762639,7253
762945,2154
763042,1508
763042,8608
763169,5143
763624,6609
763914,6302
764473,6636
764565,8452
764625,5693
764750,2414
764896,6147
764896,8548
765053,4298
765053,5376
765053,6944
765053,8464
765299,2231
765299,6933
765724,6287
765872,8978
766043,1784
766043,1821
766204,2874
766521,3380
766521,8184
766816,7481
767238,3165
767269,2746
767351,2278
767351,3237
767413,932
767465,7991
767540,3165
767540,5212
767806,4928
768248,7737
768570,7319
768643,8568
768655,7980
769109,1651
769354,1842
769774,6113
770043,5171
770105,4722
770371,6933
770376,7611
770475,6933
770478,6654
770478,9203
770696,4691
770696,8424
770992,2528
770992,7742
771631,2636
771982,186
771982,6288
772895,6288
773054,6065
773499,3959
773858,1073
773858,1953
774092,1507
774532,4298
775145,5592
775163,906
775179,403
775462,4772
775462,8671
775495,8739
775495,8775
775874,1140
776301,818
776301,1267
776301,3888
776609,3396
776635,3893
776635,8659
776651,4298
777096,5118
777096,5171
777248,7580
777352,39
777693,6063
777725,2376
777942,4208
777942,7742
778077,8847
778111,6415
778399,375
778399,3602
778549,8540
778635,4620
778655,1593
778981,4960
778984,5682
780122,1622
780167,8659
780248,8321
780703,6067
780796,3840
780796,4858
780905,4083
781245,1288
781553,8380
781782,81
781805,7418
781805,7580
781816,2003
781816,5032
782113,965
782113,8464
782149,7426
782290,2746
782904,339
783090,8321
783216,5022
783414,6714
783504,1547
784070,1454
784340,3973
784340,6485
784797,7920
784856,4806
785120,5478
785611,3902
786029,172
786493,1911
786660,1836
786660,2619
786690,5738
786690,6641
786765,8984
787142,3630
787257,375
787736,965
787919,4792
787919,5086
788018,2484
788027,195
788056,2930
788183,1358
788183,3436
788312,8972
788787,2368
788820,1324
788820,1953
788820,2651
788820,4928
788820,7654
788907,6375
789313,8568
789399,8413
789399,9237
790076,4160
790198,7341
790199,826
790261,4691
790704,381
790877,3935
791051,6933
791071,6808
791119,4121
791165,5181
791357,4078
791526,926
791673,5331
791826,8636
792170,1570
792170,2307
792395,8795
792675,7623
792825,5565
794115,2873
794719,5224
794802,6310
794802,8548
794921,1681
795125,5302
795133,831
795177,9292
795515,6425
795711,378
795770,3177
796283,2881
796385,4139
796536,893
796821,6425
796850,2140
796850,2672
797252,7089
797683,5171
797874,2791
798004,1371
798117,8103
798179,6916
798179,8590
798379,8579
798423,5042
798742,2226
798742,6912
798760,2409
798901,4376
799183,2541
799221,5
799241,2984
799436,8590
799436,9014
799535,4633
799617,4217
799617,7260
799617,8493
799983,359
799983,469
799983,6933
800461,152
800748,3561
800777,1634
800777,6933
800852,4792
800878,5593
800925,1299
801152,906
801152,1273
801165,7481
801292,4298
801292,8464
801571,1330
801571,2484
801709,51
801852,5359
802208,8115
802654,4372
802654,5171
802694,2271
803005,469
803005,8294
803160,5040
803356,4263
803412,4318
804643,6394
804714,8559
804994,838
804994,3731
804994,5682
